VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,PU_Borough,PU_Zone,PU_service_zone,DO_Borough,DO_Zone,DO_service_zone,trip_id
2,2024-01-01 00:18:12.000000,2024-01-01 00:34:56.000000,1.0,7.73,1.0,N,138,255,1,33.1,6.0,0.5,8.12,0.0,1.0,50.47,0.0,1.75,Queens,LaGuardia Airport,Airports,Brooklyn,Williamsburg (North Side),Boro Zone,482
1,2024-01-01 00:41:02.000000,2024-01-01 00:59:56.000000,1.0,2.3,1.0,N,162,236,1,19.1,3.5,0.5,3.62,0.0,1.0,27.72,2.5,0.0,Manhattan,Midtown East,Yellow Zone,Manhattan,Upper East Side North,Yellow Zone,483
2,2024-01-01 00:24:39.000000,2024-01-01 00:36:51.000000,1.0,2.42,1.0,N,234,87,1,14.2,1.0,0.5,3.84,0.0,1.0,23.04,2.5,0.0,Manhattan,Union Sq,Yellow Zone,Manhattan,Financial District North,Yellow Zone,484
2,2024-01-01 00:43:26.000000,2024-01-01 00:51:11.000000,1.0,1.14,1.0,N,261,125,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0,Manhattan,World Trade Center,Yellow Zone,Manhattan,Hudson Sq,Yellow Zone,485
2,2024-01-01 00:54:11.000000,2024-01-01 01:07:46.000000,1.0,2.33,1.0,N,125,164,1,14.9,1.0,0.5,0.0,0.0,1.0,19.9,2.5,0.0,Manhattan,Hudson Sq,Yellow Zone,Manhattan,Midtown South,Yellow Zone,486
2,2024-01-01 00:29:38.000000,2024-01-01 01:17:34.000000,1.0,5.3,1.0,N,163,209,2,41.5,1.0,0.5,0.0,0.0,1.0,46.5,2.5,0.0,Manhattan,Midtown North,Yellow Zone,Manhattan,Seaport,Yellow Zone,487
2,2024-01-01 00:46:40.000000,2024-01-01 01:12:12.000000,1.0,1.91,1.0,N,79,186,1,21.9,1.0,0.5,5.38,0.0,1.0,32.28,2.5,0.0,Manhattan,East Village,Yellow Zone,Manhattan,Penn Station/Madison Sq West,Yellow Zone,488
2,2024-01-01 00:17:30.000000,2024-01-01 01:02:43.000000,1.0,2.96,1.0,N,79,50,1,37.3,1.0,0.5,5.0,0.0,1.0,47.3,2.5,0.0,Manhattan,East Village,Yellow Zone,Manhattan,Clinton West,Yellow Zone,489
1,2024-01-01 00:24:05.000000,2024-01-01 00:56:49.000000,1.0,2.3,1.0,N,137,237,1,26.1,3.5,0.5,4.0,0.0,1.0,35.1,2.5,0.0,Manhattan,Kips Bay,Yellow Zone,Manhattan,Upper East Side South,Yellow Zone,490
1,2024-01-01 00:25:16.000000,2024-01-01 00:35:35.000000,3.0,1.3,1.0,N,170,229,1,10.7,3.5,0.5,2.36,0.0,1.0,18.06,2.5,0.0,Manhattan,Murray Hill,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,491
1,2024-01-01 00:36:36.000000,2024-01-01 00:45:03.000000,2.0,1.1,1.0,N,229,161,1,9.3,3.5,0.5,2.85,0.0,1.0,17.15,2.5,0.0,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,Midtown Center,Yellow Zone,492
1,2024-01-01 00:51:43.000000,2024-01-01 01:26:13.000000,2.0,12.7,1.0,N,237,26,1,54.1,3.5,0.5,0.0,6.94,1.0,66.04,2.5,0.0,Manhattan,Upper East Side South,Yellow Zone,Brooklyn,Borough Park,Boro Zone,493
2,2024-01-01 00:34:45.000000,2024-01-01 00:49:59.000000,1.0,1.65,1.0,N,164,211,1,14.2,1.0,0.5,4.8,0.0,1.0,24.0,2.5,0.0,Manhattan,Midtown South,Yellow Zone,Manhattan,SoHo,Yellow Zone,494
2,2024-01-01 00:54:15.000000,2024-01-01 01:31:18.000000,1.0,4.11,1.0,N,211,141,1,31.7,1.0,0.5,7.34,0.0,1.0,44.04,2.5,0.0,Manhattan,SoHo,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone,495
1,2024-01-01 00:39:14.000000,2024-01-01 01:01:18.000000,1.0,3.7,1.0,N,148,237,1,19.8,3.5,0.5,6.2,0.0,1.0,31.0,2.5,0.0,Manhattan,Lower East Side,Yellow Zone,Manhattan,Upper East Side South,Yellow Zone,496
2,2024-01-01 00:09:26.000000,2024-01-01 00:19:31.000000,1.0,2.79,1.0,N,142,166,1,14.2,1.0,0.5,3.84,0.0,1.0,23.04,2.5,0.0,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,Morningside Heights,Boro Zone,497
2,2024-01-01 00:23:16.000000,2024-01-01 00:26:37.000000,1.0,0.9,1.0,N,166,238,2,6.5,1.0,0.5,0.0,0.0,1.0,9.0,0.0,0.0,Manhattan,Morningside Heights,Boro Zone,Manhattan,Upper West Side North,Yellow Zone,498
2,2024-01-01 00:29:11.000000,2024-01-01 00:32:33.000000,1.0,0.92,1.0,N,238,75,1,6.5,1.0,0.5,1.5,0.0,1.0,10.5,0.0,0.0,Manhattan,Upper West Side North,Yellow Zone,Manhattan,East Harlem South,Boro Zone,499
2,2024-01-01 00:34:44.000000,2024-01-01 00:40:55.000000,1.0,1.76,1.0,N,75,237,1,10.0,1.0,0.5,4.5,0.0,1.0,19.5,2.5,0.0,Manhattan,East Harlem South,Boro Zone,Manhattan,Upper East Side South,Yellow Zone,500
1,2024-01-01 00:47:22.000000,2024-01-01 00:49:59.000000,1.0,1.1,1.0,N,236,75,2,6.5,3.5,0.5,0.0,0.0,1.0,11.5,2.5,0.0,Manhattan,Upper East Side North,Yellow Zone,Manhattan,East Harlem South,Boro Zone,501
2,2024-01-01 00:51:09.000000,2024-01-01 01:25:09.000000,1.0,1.65,1.0,N,164,48,1,27.5,1.0,0.5,6.5,0.0,1.0,39.0,2.5,0.0,Manhattan,Midtown South,Yellow Zone,Manhattan,Clinton East,Yellow Zone,502
2,2024-01-01 00:55:19.000000,2024-01-01 01:04:36.000000,3.0,1.3,1.0,N,170,137,2,10.0,1.0,0.5,0.0,0.0,1.0,15.0,2.5,0.0,Manhattan,Murray Hill,Yellow Zone,Manhattan,Kips Bay,Yellow Zone,503
1,2024-01-01 00:13:32.000000,2024-01-01 00:44:40.000000,1.0,10.4,1.0,N,132,61,4,41.5,2.75,0.5,0.0,0.0,1.0,45.75,0.0,1.75,Queens,JFK Airport,Airports,Brooklyn,Crown Heights North,Boro Zone,504
2,2024-01-01 00:29:05.000000,2024-01-01 00:49:18.000000,1.0,3.16,1.0,N,140,142,1,19.8,1.0,0.5,6.2,0.0,1.0,31.0,2.5,0.0,Manhattan,Lenox Hill East,Yellow Zone,Manhattan,Lincoln Square East,Yellow Zone,505
2,2024-01-01 00:04:00.000000,2024-01-01 00:04:44.000000,1.0,0.01,5.0,N,63,63,2,-31.5,0.0,0.0,0.0,0.0,-1.0,-34.25,0.0,-1.75,Brooklyn,Cypress Hills,Boro Zone,Brooklyn,Cypress Hills,Boro Zone,506
2,2024-01-01 00:04:00.000000,2024-01-01 00:04:44.000000,1.0,0.01,5.0,N,63,63,2,31.5,0.0,0.0,0.0,0.0,1.0,34.25,0.0,1.75,Brooklyn,Cypress Hills,Boro Zone,Brooklyn,Cypress Hills,Boro Zone,507
2,2024-01-01 00:39:14.000000,2024-01-01 01:11:35.000000,1.0,14.96,1.0,N,132,165,1,61.1,1.0,0.5,10.0,0.0,1.0,75.35,0.0,1.75,Queens,JFK Airport,Airports,Brooklyn,Midwood,Boro Zone,508
2,2024-01-01 00:06:04.000000,2024-01-01 00:29:44.000000,1.0,5.35,1.0,N,148,263,1,26.8,1.0,0.5,0.0,0.0,1.0,31.8,2.5,0.0,Manhattan,Lower East Side,Yellow Zone,Manhattan,Yorkville West,Yellow Zone,509
2,2024-01-01 00:34:55.000000,2024-01-01 00:50:58.000000,1.0,3.58,1.0,N,263,143,1,19.1,1.0,0.5,4.82,0.0,1.0,28.92,2.5,0.0,Manhattan,Yorkville West,Yellow Zone,Manhattan,Lincoln Square West,Yellow Zone,510
2,2024-01-01 00:53:42.000000,2024-01-01 00:59:16.000000,1.0,1.3,1.0,N,143,238,1,8.6,1.0,0.5,0.0,0.0,1.0,13.6,2.5,0.0,Manhattan,Lincoln Square West,Yellow Zone,Manhattan,Upper West Side North,Yellow Zone,511
2,2024-01-01 00:19:07.000000,2024-01-01 00:26:01.000000,3.0,0.71,1.0,N,113,90,1,7.9,1.0,0.5,3.23,0.0,1.0,16.13,2.5,0.0,Manhattan,Greenwich Village North,Yellow Zone,Manhattan,Flatiron,Yellow Zone,512
2,2024-01-01 00:31:35.000000,2024-01-01 00:37:25.000000,2.0,0.78,1.0,N,234,249,2,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0,Manhattan,Union Sq,Yellow Zone,Manhattan,West Village,Yellow Zone,513
2,2024-01-01 00:42:05.000000,2024-01-01 00:52:50.000000,2.0,1.52,1.0,N,249,68,2,12.1,1.0,0.5,0.0,0.0,1.0,17.1,2.5,0.0,Manhattan,West Village,Yellow Zone,Manhattan,East Chelsea,Yellow Zone,514
2,2024-01-01 00:53:41.000000,2024-01-01 01:19:31.000000,1.0,1.04,1.0,N,68,50,1,21.2,1.0,0.5,2.0,0.0,1.0,28.2,2.5,0.0,Manhattan,East Chelsea,Yellow Zone,Manhattan,Clinton West,Yellow Zone,515
2,2024-01-01 00:32:09.000000,2024-01-01 00:54:00.000000,2.0,2.37,1.0,N,246,231,1,19.8,1.0,0.5,2.0,0.0,1.0,26.8,2.5,0.0,Manhattan,West Chelsea/Hudson Yards,Yellow Zone,Manhattan,TriBeCa/Civic Center,Yellow Zone,516
2,2024-01-01 00:13:53.000000,2024-01-01 00:20:58.000000,1.0,1.85,1.0,N,142,151,2,10.7,1.0,0.5,0.0,0.0,1.0,15.7,2.5,0.0,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,Manhattan Valley,Yellow Zone,517
2,2024-01-01 00:25:39.000000,2024-01-01 00:42:21.000000,1.0,3.14,1.0,N,238,229,2,19.1,1.0,0.5,0.0,0.0,1.0,24.1,2.5,0.0,Manhattan,Upper West Side North,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,518
2,2024-01-01 00:43:35.000000,2024-01-01 00:49:02.000000,1.0,0.62,1.0,N,229,233,2,6.5,1.0,0.5,0.0,0.0,1.0,11.5,2.5,0.0,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,UN/Turtle Bay South,Yellow Zone,519
2,2024-01-01 00:19:55.000000,2024-01-01 00:26:31.000000,1.0,1.56,1.0,N,233,141,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0,Manhattan,UN/Turtle Bay South,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone,520
2,2024-01-01 00:28:36.000000,2024-01-01 00:39:10.000000,1.0,1.72,1.0,N,141,170,2,12.1,1.0,0.5,0.0,0.0,1.0,17.1,2.5,0.0,Manhattan,Lenox Hill West,Yellow Zone,Manhattan,Murray Hill,Yellow Zone,521
2,2024-01-01 00:11:28.000000,2024-01-01 00:22:51.000000,1.0,4.78,1.0,N,141,4,1,21.2,1.0,0.5,4.72,0.0,1.0,30.92,2.5,0.0,Manhattan,Lenox Hill West,Yellow Zone,Manhattan,Alphabet City,Yellow Zone,522
2,2024-01-01 00:24:13.000000,2024-01-01 00:39:26.000000,1.0,4.08,1.0,N,4,262,1,20.5,1.0,0.5,5.1,0.0,1.0,30.6,2.5,0.0,Manhattan,Alphabet City,Yellow Zone,Manhattan,Yorkville East,Yellow Zone,523
2,2024-01-01 00:46:19.000000,2024-01-01 00:57:28.000000,1.0,2.34,1.0,N,263,238,1,13.5,1.0,0.5,2.0,0.0,1.0,20.5,2.5,0.0,Manhattan,Yorkville West,Yellow Zone,Manhattan,Upper West Side North,Yellow Zone,524
2,2024-01-01 00:28:09.000000,2024-01-01 00:40:09.000000,2.0,2.37,1.0,N,239,41,1,14.9,1.0,0.5,2.98,0.0,1.0,22.88,2.5,0.0,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Central Harlem,Boro Zone,525
2,2024-01-01 00:04:22.000000,2024-01-01 00:07:33.000000,1.0,0.85,1.0,N,263,141,1,5.8,1.0,0.5,2.16,0.0,1.0,12.96,2.5,0.0,Manhattan,Yorkville West,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone,526
2,2024-01-01 00:21:03.000000,2024-01-01 00:35:49.000000,1.0,3.49,1.0,N,229,238,1,18.4,1.0,0.5,4.68,0.0,1.0,28.08,2.5,0.0,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,Upper West Side North,Yellow Zone,527
2,2024-01-01 00:36:48.000000,2024-01-01 00:44:11.000000,2.0,1.35,1.0,N,238,166,2,10.0,1.0,0.5,0.0,0.0,1.0,15.0,2.5,0.0,Manhattan,Upper West Side North,Yellow Zone,Manhattan,Morningside Heights,Boro Zone,528
2,2024-01-01 00:21:17.000000,2024-01-01 00:29:33.000000,2.0,1.04,1.0,N,162,229,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0,Manhattan,Midtown East,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,529
2,2024-01-01 00:33:06.000000,2024-01-01 00:36:41.000000,2.0,1.1,1.0,N,229,141,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone,530
2,2024-01-01 00:38:22.000000,2024-01-01 00:47:44.000000,1.0,1.92,1.0,N,141,239,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,Manhattan,Lenox Hill West,Yellow Zone,Manhattan,Upper West Side South,Yellow Zone,531
2,2024-01-01 00:50:10.000000,2024-01-01 00:54:37.000000,1.0,0.86,1.0,N,142,48,1,6.5,1.0,0.5,1.0,0.0,1.0,12.5,2.5,0.0,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,Clinton East,Yellow Zone,532
2,2024-01-01 00:58:37.000000,2024-01-01 01:03:55.000000,4.0,0.89,1.0,N,142,48,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,Clinton East,Yellow Zone,533
2,2024-01-01 00:09:34.000000,2024-01-01 00:21:39.000000,1.0,1.77,1.0,N,234,211,1,12.1,1.0,0.5,5.0,0.0,1.0,22.1,2.5,0.0,Manhattan,Union Sq,Yellow Zone,Manhattan,SoHo,Yellow Zone,534
2,2024-01-01 00:30:05.000000,2024-01-01 00:37:29.000000,1.0,1.18,1.0,N,125,90,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,Manhattan,Hudson Sq,Yellow Zone,Manhattan,Flatiron,Yellow Zone,535
2,2024-01-01 00:41:42.000000,2024-01-01 00:46:00.000000,1.0,0.47,1.0,N,249,113,4,-5.8,-1.0,-0.5,0.0,0.0,-1.0,-10.8,-2.5,0.0,Manhattan,West Village,Yellow Zone,Manhattan,Greenwich Village North,Yellow Zone,536
2,2024-01-01 00:41:42.000000,2024-01-01 00:46:00.000000,1.0,0.47,1.0,N,249,113,4,5.8,1.0,0.5,0.0,0.0,1.0,10.8,2.5,0.0,Manhattan,West Village,Yellow Zone,Manhattan,Greenwich Village North,Yellow Zone,537
2,2024-01-01 00:51:47.000000,2024-01-01 01:09:31.000000,1.0,2.17,1.0,N,113,209,1,17.0,1.0,0.5,4.4,0.0,1.0,26.4,2.5,0.0,Manhattan,Greenwich Village North,Yellow Zone,Manhattan,Seaport,Yellow Zone,538
2,2024-01-01 00:12:08.000000,2024-01-01 00:29:40.000000,1.0,7.04,1.0,N,70,73,1,31.0,6.0,0.5,7.7,0.0,1.0,47.95,0.0,1.75,Queens,East Elmhurst,Boro Zone,Queens,East Flushing,Boro Zone,539
2,2024-01-01 00:14:55.000000,2024-01-01 00:42:03.000000,1.0,1.67,1.0,N,142,68,1,22.6,1.0,0.5,5.52,0.0,1.0,33.12,2.5,0.0,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,East Chelsea,Yellow Zone,540
2,2024-01-01 00:47:28.000000,2024-01-01 00:59:34.000000,1.0,1.46,1.0,N,246,90,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0,Manhattan,West Chelsea/Hudson Yards,Yellow Zone,Manhattan,Flatiron,Yellow Zone,541
2,2024-01-01 00:13:32.000000,2024-01-01 00:23:24.000000,1.0,1.5,1.0,N,148,125,2,11.4,1.0,0.5,0.0,0.0,1.0,16.4,2.5,0.0,Manhattan,Lower East Side,Yellow Zone,Manhattan,Hudson Sq,Yellow Zone,542
2,2024-01-01 00:25:04.000000,2024-01-01 01:03:18.000000,1.0,5.18,1.0,N,158,238,1,38.7,1.0,0.5,8.74,0.0,1.0,52.44,2.5,0.0,Manhattan,Meatpacking/West Village West,Yellow Zone,Manhattan,Upper West Side North,Yellow Zone,543
2,2024-01-01 00:15:10.000000,2024-01-01 00:22:51.000000,1.0,1.64,1.0,N,43,236,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0,Manhattan,Central Park,Yellow Zone,Manhattan,Upper East Side North,Yellow Zone,544
2,2024-01-01 00:31:04.000000,2024-01-01 00:54:42.000000,1.0,2.69,1.0,N,237,107,1,21.9,1.0,0.5,3.23,0.0,1.0,30.13,2.5,0.0,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Gramercy,Yellow Zone,545
2,2024-01-01 00:15:39.000000,2024-01-01 00:21:47.000000,4.0,1.01,1.0,N,43,143,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,Manhattan,Central Park,Yellow Zone,Manhattan,Lincoln Square West,Yellow Zone,546
2,2024-01-01 00:27:48.000000,2024-01-01 00:43:48.000000,1.0,2.28,1.0,N,142,238,1,17.0,1.0,0.5,2.0,0.0,1.0,24.0,2.5,0.0,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,Upper West Side North,Yellow Zone,547
2,2024-01-01 00:45:37.000000,2024-01-01 00:51:14.000000,1.0,1.27,1.0,N,239,24,1,8.6,1.0,0.5,3.4,0.0,1.0,17.0,2.5,0.0,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Bloomingdale,Yellow Zone,548
2,2024-01-01 00:54:10.000000,2024-01-01 01:16:06.000000,1.0,5.91,1.0,N,24,249,1,28.9,1.0,0.5,4.0,0.0,1.0,37.9,2.5,0.0,Manhattan,Bloomingdale,Yellow Zone,Manhattan,West Village,Yellow Zone,549
1,2024-01-01 00:15:02.000000,2024-01-01 00:45:44.000000,1.0,4.8,1.0,N,158,140,1,30.3,3.5,0.5,7.06,0.0,1.0,42.36,2.5,0.0,Manhattan,Meatpacking/West Village West,Yellow Zone,Manhattan,Lenox Hill East,Yellow Zone,550
2,2024-01-01 00:21:14.000000,2024-01-01 00:32:48.000000,1.0,1.5,1.0,N,114,170,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,Manhattan,Greenwich Village South,Yellow Zone,Manhattan,Murray Hill,Yellow Zone,551
2,2024-01-01 00:42:02.000000,2024-01-01 01:14:33.000000,1.0,5.48,1.0,N,107,61,2,-33.1,-1.0,-0.5,0.0,0.0,-1.0,-38.1,-2.5,0.0,Manhattan,Gramercy,Yellow Zone,Brooklyn,Crown Heights North,Boro Zone,552
2,2024-01-01 00:42:02.000000,2024-01-01 01:14:33.000000,1.0,5.48,1.0,N,107,61,2,33.1,1.0,0.5,0.0,0.0,1.0,38.1,2.5,0.0,Manhattan,Gramercy,Yellow Zone,Brooklyn,Crown Heights North,Boro Zone,553
2,2024-01-01 00:10:47.000000,2024-01-01 00:22:48.000000,2.0,2.55,1.0,N,263,170,1,14.2,1.0,0.5,3.84,0.0,1.0,23.04,2.5,0.0,Manhattan,Yorkville West,Yellow Zone,Manhattan,Murray Hill,Yellow Zone,554
2,2024-01-01 00:28:57.000000,2024-01-01 00:38:09.000000,2.0,1.13,1.0,N,107,249,1,9.3,1.0,0.5,2.86,0.0,1.0,17.16,2.5,0.0,Manhattan,Gramercy,Yellow Zone,Manhattan,West Village,Yellow Zone,555
2,2024-01-01 00:40:40.000000,2024-01-01 00:48:12.000000,2.0,0.89,1.0,N,249,113,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,Manhattan,West Village,Yellow Zone,Manhattan,Greenwich Village North,Yellow Zone,556
2,2024-01-01 00:49:01.000000,2024-01-01 00:54:11.000000,2.0,0.73,1.0,N,113,79,2,7.2,1.0,0.5,0.0,0.0,1.0,12.2,2.5,0.0,Manhattan,Greenwich Village North,Yellow Zone,Manhattan,East Village,Yellow Zone,557
2,2024-01-01 00:59:03.000000,2024-01-01 01:05:15.000000,3.0,0.98,1.0,N,107,164,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,Manhattan,Gramercy,Yellow Zone,Manhattan,Midtown South,Yellow Zone,558
1,2024-01-01 00:34:17.000000,2024-01-01 00:44:13.000000,1.0,2.0,1.0,N,239,141,1,11.4,3.5,0.5,3.3,0.0,1.0,19.7,2.5,0.0,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone,559
1,2024-01-01 00:57:56.000000,2024-01-01 01:04:13.000000,1.0,0.9,1.0,N,237,262,1,7.2,3.5,0.5,3.05,0.0,1.0,15.25,2.5,0.0,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Yorkville East,Yellow Zone,560
2,2024-01-01 00:12:39.000000,2024-01-01 00:17:21.000000,3.0,0.69,1.0,N,7,7,1,6.5,1.0,0.5,0.0,0.0,1.0,9.0,0.0,0.0,Queens,Astoria,Boro Zone,Queens,Astoria,Boro Zone,561
2,2024-01-01 00:44:19.000000,2024-01-01 00:48:19.000000,3.0,0.74,1.0,N,140,229,1,6.5,1.0,0.5,1.0,0.0,1.0,12.5,2.5,0.0,Manhattan,Lenox Hill East,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,562
2,2024-01-01 00:57:08.000000,2024-01-01 01:16:07.000000,2.0,3.6,1.0,N,161,146,1,21.9,1.0,0.5,5.38,0.0,1.0,32.28,2.5,0.0,Manhattan,Midtown Center,Yellow Zone,Queens,Long Island City/Queens Plaza,Boro Zone,563
2,2024-01-01 00:14:02.000000,2024-01-01 00:40:40.000000,3.0,3.79,1.0,N,48,125,1,26.1,1.0,0.5,6.22,0.0,1.0,37.32,2.5,0.0,Manhattan,Clinton East,Yellow Zone,Manhattan,Hudson Sq,Yellow Zone,564
2,2024-01-01 00:40:52.000000,2024-01-01 01:08:30.000000,2.0,1.96,1.0,N,107,68,1,23.3,1.0,0.5,4.24,0.0,1.0,32.54,2.5,0.0,Manhattan,Gramercy,Yellow Zone,Manhattan,East Chelsea,Yellow Zone,565
1,2024-01-01 00:12:10.000000,2024-01-01 00:44:11.000000,3.0,1.1,1.0,N,162,170,2,25.4,3.5,0.5,0.0,0.0,1.0,30.4,2.5,0.0,Manhattan,Midtown East,Yellow Zone,Manhattan,Murray Hill,Yellow Zone,566
1,2024-01-01 00:56:32.000000,2024-01-01 01:02:34.000000,2.0,0.8,1.0,N,234,170,1,7.9,3.5,0.5,3.85,0.0,1.0,16.75,2.5,0.0,Manhattan,Union Sq,Yellow Zone,Manhattan,Murray Hill,Yellow Zone,567
1,2024-01-01 00:29:55.000000,2024-01-01 00:43:30.000000,2.0,2.3,1.0,N,229,79,1,14.2,3.5,0.5,3.5,0.0,1.0,22.7,2.5,0.0,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,East Village,Yellow Zone,568
1,2024-01-01 00:45:44.000000,2024-01-01 01:14:41.000000,1.0,4.9,1.0,N,79,239,1,28.9,3.5,0.5,4.0,0.0,1.0,37.9,2.5,0.0,Manhattan,East Village,Yellow Zone,Manhattan,Upper West Side South,Yellow Zone,569
2,2024-01-01 00:35:30.000000,2024-01-01 00:53:12.000000,1.0,3.06,1.0,N,164,232,1,20.5,1.0,0.5,5.1,0.0,1.0,30.6,2.5,0.0,Manhattan,Midtown South,Yellow Zone,Manhattan,Two Bridges/Seward Park,Yellow Zone,570
2,2024-01-01 00:58:18.000000,2024-01-01 01:24:05.000000,1.0,4.87,1.0,N,148,141,2,27.5,1.0,0.5,0.0,0.0,1.0,32.5,2.5,0.0,Manhattan,Lower East Side,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone,571
2,2024-01-01 00:21:14.000000,2024-01-01 00:50:08.000000,2.0,0.98,1.0,N,50,68,1,23.3,1.0,0.5,5.66,0.0,1.0,33.96,2.5,0.0,Manhattan,Clinton West,Yellow Zone,Manhattan,East Chelsea,Yellow Zone,572
2,2024-01-01 00:57:31.000000,2024-01-01 01:27:38.000000,2.0,3.14,1.0,N,68,13,1,27.5,1.0,0.5,6.5,0.0,1.0,39.0,2.5,0.0,Manhattan,East Chelsea,Yellow Zone,Manhattan,Battery Park City,Yellow Zone,573
1,2024-01-01 00:12:55.000000,2024-01-01 00:30:16.000000,1.0,3.9,1.0,N,75,116,1,19.8,1.0,0.5,5.55,0.0,1.0,27.85,0.0,0.0,Manhattan,East Harlem South,Boro Zone,Manhattan,Hamilton Heights,Boro Zone,574
1,2024-01-01 00:08:24.000000,2024-01-01 00:20:55.000000,1.0,3.6,1.0,N,107,262,1,17.0,3.5,0.5,6.55,0.0,1.0,28.55,2.5,0.0,Manhattan,Gramercy,Yellow Zone,Manhattan,Yorkville East,Yellow Zone,575
1,2024-01-01 00:36:25.000000,2024-01-01 00:52:20.000000,2.0,3.2,1.0,N,142,68,2,17.0,3.5,0.5,0.0,0.0,1.0,22.0,2.5,0.0,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,East Chelsea,Yellow Zone,576
2,2024-01-01 00:17:06.000000,2024-01-01 00:24:35.000000,1.0,1.39,1.0,N,239,48,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Clinton East,Yellow Zone,577
2,2024-01-01 00:27:00.000000,2024-01-01 00:41:31.000000,1.0,2.36,1.0,N,48,141,1,14.9,1.0,0.5,3.98,0.0,1.0,23.88,2.5,0.0,Manhattan,Clinton East,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone,578
2,2024-01-01 00:43:24.000000,2024-01-01 01:01:09.000000,1.0,4.98,1.0,N,140,249,1,23.3,1.0,0.5,5.66,0.0,1.0,33.96,2.5,0.0,Manhattan,Lenox Hill East,Yellow Zone,Manhattan,West Village,Yellow Zone,579
2,2024-01-01 00:04:05.000000,2024-01-01 00:04:11.000000,1.0,0.0,5.0,N,143,143,1,12.2,0.0,0.0,0.0,0.0,1.0,13.2,0.0,0.0,Manhattan,Lincoln Square West,Yellow Zone,Manhattan,Lincoln Square West,Yellow Zone,580
2,2024-01-01 00:42:29.000000,2024-01-01 00:57:16.000000,4.0,4.41,1.0,N,141,79,2,21.2,1.0,0.5,0.0,0.0,1.0,26.2,2.5,0.0,Manhattan,Lenox Hill West,Yellow Zone,Manhattan,East Village,Yellow Zone,581
1,2024-01-01 00:06:49.000000,2024-01-01 00:12:10.000000,1.0,1.2,1.0,N,263,75,1,7.2,3.5,0.5,3.05,0.0,1.0,15.25,2.5,0.0,Manhattan,Yorkville West,Yellow Zone,Manhattan,East Harlem South,Boro Zone,582
1,2024-01-01 00:15:10.000000,2024-01-01 00:19:42.000000,1.0,0.9,1.0,N,236,141,1,5.8,3.5,0.5,2.15,0.0,1.0,12.95,2.5,0.0,Manhattan,Upper East Side North,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone,583
